reviewtext,rating
"[['fallout', 'rpg', 'game', 'futuristic', 'rpgs', 'market'], ['game', 'require', 'talk'], ['equipment', 'planet', 'simply', 'wait', 'party', 'kill'], ['flamethrower', 'hour', 'play', 'invincible'], ['play', 'game', 'accept', 'npc', 'prove', 'challenge', 'damage', 'fun', 'factor'], ['price']]",4.0
"[['fallout', 'ii', 'fall', 'short', 'original', 'fallout', 'squad', 'base', 'fallout', 'tactic', 'fantastic', 'game', 'worth'], ['play', 'installment', 'boast', 'graphic', 'rich', 'character', 'dialogues'], ['recommend', 'purchase', 'dual', 'package', 'fallout', 'fallout', 'ii'], ['worht', 'price', 'nice', 'bonus'], ['star', 'highly', 'recommend']]",4.0
"[['game', 'star', 'blatantly', 'hateful', 'republican'], ['portion', 'game', 'character', 'option', 'spew', 'venom', 'republican'], ['finish', 'game', 'buy', 'throw', 'receipt'], ['return'], ['future', 'rumour', 'upcoming', 'fallout', 'receipt', 'internet', 'game', 'decide'], ['fatally', 'flaw', 'undisguised', 'bias', 'game', 'excellent'], ['mixture', 'realistic', 'weapon', 'sex', 'graphic', 'violence', 'post', 'apocalyptic', 'storyline', 'rpg', 'element', 'game'], ['graphic', 'sound', 'cut', 'game', 'fault'], ['buy', 'game'], ['unsurprisingly', 'intervening', 'game', 'release', 'graphic', 'sound', 'standard', 'dramatically'], ['soundcard', 'support', 'game'], ['surprising', 'game', 'fault']]",4.0
"[['surprise', 'reviewer', 'game', 'disappoint'], ['challenging', 'expansion', 'pack', 'raise', 'difficulty', 'level', 'original'], ['tale', 'sword', 'coast', 'doesnt', 'not_extend', 'not_story', 'not_bg', 'not_story', 'not_doesnt', 'not_fit', 'not_comfortably', 'not_original', 'not_bg', 'not_plot'], ['tale', 'basically', 'addon', 'simply', 'character', 'increase', 'experience', 'item', 'process'], ['fault', 'criticize', 'game', 'customer', 'reviewer', 'issue', 'story'], ['involved', 'story', 'buy', 'planescape', 'torment', 'vote', 'rpg', 'title'], ['tale', 'sword', 'coast', 'game', 'objective', 'completely', 'whack', 'bg', 'plot', 'bg', 'youll', 'recall', 'lot', 'didnt', 'not_iron', 'not_shortage', 'not_saverok', 'not_instance', 'not_firewine', 'not_dungeon', 'not_quotreallyquot', 'not_play', 'not_crucial', 'not_role', 'not_term', 'not_story'], ['drizzt', 'fight', 'horde', 'baddie', 'advance', 'plot'], ['random', 'quest'], ['evaluate', 'tosc', 'simple', 'maxim', 'guide', 'fun', 'play'], ['opinion', 'tosc', 'challenge', 'enjoyable'], ['level', 'beware', 'spoiler', 'island', 'throwaway', 'werewolf', 'island', 'durlags', 'tower', 'impressive'], ['werewolf', 'island', 'captivating', 'plot', 'size', 'term', 'isnt', 'not_battle', 'not_numerous', 'not_semidifficult'], ['durlags', 'tower', 'player', 'bg', 'lack', 'decent', 'dungeon', 'crawl'], ['durlags', 'tower', 'involve', 'moderately', 'difficult'], ['ridiculous', 'monster', 'count', 'borderline', 'unplayability', 'term', 'difficulty', 'icewind', 'dale', 'dungeon', 'durlags', 'tower', 'strike', 'nice', 'balance', 'difficult', 'difficult', 'challenge', 'player', 'force', 'die', 'reload', 'die', 'reolad', 'die', 'reload', 'infinitum'], ['lastly', 'game', 'decent', 'term', 'length'], ['tosc', 'bargain', 'bin', 'purchase', 'customer', 'brag'], ['game', 'hour', 'complete', 'tale', 'betwen', 'week', 'finish'], ['admit', 'master', 'adampd', 'player', 'complete', 'bg', 'party', 'challenge', 'expansion', 'pack'], ['game', 'dock', 'notch', 'pathfinding', 'troublesome'], ['inventory', 'juggling', 'nightmare'], ['baldurs', 'gate', 'expansion', 'spend', 'juggle', 'inventory', 'item'], ['puzzle', 'element', 'introduce', 'durlags', 'tower', 'annoy', 'fun'], ['nexttofinal', 'battle', 'monster', 'summon', 'durlags', 'blade', 'insanely', 'difficult', 'convolute'], ['basically', 'enjoy', 'original', 'enjoy', 'expansion']]",4.0
"[['game', 'play', 'diablo'], ['diablo', 'bad', 'gamebut', 'baldurs', 'gate', 'pong'], ['adampd', 'game', 'ivve', 'play', 'play', 'lot'], ['baldurs', 'gate', 'kid', 'play', 'grow', 'candle', 'keepunder', 'tutelage', 'foster', 'fathergorion'], ['couple', 'grow', 'upgorion', 'move'], ['dont'], ['minute', 'game', 'megorion', 'kill', 'horrid', 'battle', 'mercenary'], ['avenge'], ['butafter', 'travel', 'friend', 'enemiesyou', 'dark', 'secret'], ['addictive', 'game'], ['computer'], ['buy', 'lotr'], ['lord']]",4.0
"[['buy', 'baldurs', 'gate', 'friend'], ['rpg', 'player', 'game'], ['positive', 'feature', 'game', 'visually', 'game', 'scenary', 'spell'], ['atmosphere', 'spooky', 'underground', 'cavern', 'thunderstorm'], ['lot', 'flexibility', 'character', 'creation', 'doubleclass', 'choose', 'character', 'appearance'], ['npc', 'engaging', 'party', 'interact', 'verbally', 'humorous', 'dialogue'], ['storyline', 'linear', 'subquests', 'choose', 'pursue'], ['game', 'game', 'chapter'], ['bit', 'anticlimactic'], ['party', '7th', 'level', 'limited', 'ability'], ['compare', 'game', 'morrowind', 'play', 'bg', 'bit', 'openended', 'expansive', 'size', 'enhance', 'replayability'], ['intense', 'play', 'auction', 'ebay'], ['welltold', 'gorgeously', 'render', 'ddstyle', 'adventure', 'welldefined', 'plot', 'credible', 'monster', 'npcs', 'bg', 'buy'], ['rating']]",4.0
"[['title'], ['pretty', 'cool'], ['difficult'], ['beware', 'amateur', 'gamers'], ['hour', 'half', 'die'], ['dont', 'not_live', 'not_guess'], ['luck', 'choose', 'title']]",4.0
"[['game', 'wonderful'], ['customize', 'character', 'entertaining', 'enjoy', 'rpgs', 'quest', 'numerous'], ['serve', 'purpose', 'xp', 'quest'], ['weakness', 'succeed', 'game', 'bg', 'series', 'exploration', 'option'], ['possibilites', 'party', 'endless', 'npc', 'strength'], ['npc', 'interaction', 'disappoint'], ['annoy', 'aspect', 'gameplay', 'downgrade', 'game', 'character', 'excruciatingly', 'slow', 'pathfinder', 'feature', 'leave', 'tendency', 'plan'], ['challenge', 'shock', 'event', 'final', 'showdown'], ['enjoy']]",4.0
"[['baldurs', 'gate', 'role', 'play', 'game', 'market'], ['character', 'riviting', 'story', 'hook', 'play'], ['music', 'graphic', 'computer', 'game'], ['list', 'character', 'npc', 'character', 'quest'], ['game', 'control', 'easy', 'stress', 'button', 'battle'], ['rate', 'game', 'star'], ['definately', 'game', 'worth', 'buying']]",4.0
"[['remember', 'goldladen', 'box', 'adampd', 'game', 'c64', 'computer', 'vast', 'improvment'], ['game', 'draw', 'decent', 'sound', 'standard', 'voice'], ['element', 'pencil', 'paper', 'game', 'annoy', 'omission', 'installment'], ['experience', 'cap', 'inability', 'distribute', 'weapon', 'slot', 'twoweapon', 'style', 'couple'], ['rate', 'game', 'load', 'subquests', 'solid', 'gameplay'], ['black', 'isle', 'roll']]",4.0
"[['dampd', 'annoy', 'play', 'gm', 'rarely', 'completely', 'cold', 'fair', 'die', 'roll'], ['gm', 'pick', 'favorite', 'class', 'favorite', 'pc'], ['baldurs', 'gate', 'gm', 'computer', 'fair', 'impartial'], ['singleplayer', 'aspect', 'game', 'fun'], ['type', 'person'], ['noble', 'paladin', 'scoundrel', 'thief'], ['progress', 'game', 'experience', 'ability', 'learn', 'people', 'hunt'], ['multiplayer', 'fun'], ['story', 'singleplayer', 'party', 'character', 'backup'], ['imagination', 'game', 'live', 'tabletop', 'dampd', 'game'], ['gameplay', 'lot', 'travel', 'quest'], ['encounter', 'people', 'talk', 'pack', 'monster', 'kill'], ['interface', 'remind', 'bit', 'diablo', 'game', 'clone', 'assure'], ['game', 'buggy', 'patch'], ['ability', 'customize', 'character', 'portrait', 'sound', 'roleplay', 'aspect']]",4.0
"[['outset', 'background', 'rpgs', 'limited'], ['friend', 'gather', 'friday', 'saturday', 'night', 'play', 'paper', 'dampd'], ['occasionally', 'enjoy', 'playing', 'computerbased', 'roleplay', 'game', 'bard', 'tale', 'adventure'], ['effort', 'convince', 'nonadampd', 'people', 'nonrpg', 'player', 'baldurs', 'gate', 'chance'], ['adampd', 'rule', 'numerous', 'complicate', 'idea', 'instance', '6d4', 'dont', 'not_worry', 'not_computer', 'not_care'], ['essentially', 'youll', 'encounter', 'enemy', 'youll', 'push', 'spacebar', 'pause', 'action', 'click', 'direct', 'party', 'attack'], ['computer', 'calculate', 'dierolling', 'stuff'], ['sit', 'watch', 'blood'], ['bg', 'brainless', 'game'], ['youll', 'learn', 'quotfools', 'rush', 'inquot', 'dont', 'not_battle', 'not_strategy'], ['simply', 'baldurs', 'gate', 'achieve', 'perfect', 'balance', 'satisfies', 'hardcore', 'dampd', 'folk', 'clamor', 'accurate', 'pc', 'rpg', 'experience', 'scar', 'newbie'], ['bg', 'doesnt', 'not_learning'], ['manual', 'thick', 'confuse', 'memorize', 'spell'], ['lot', 'option', 'bg', 'youll', 'familiar', 'game', 'interface', 'inventory', 'system'], ['prepare', 'spend', 'hour', 'comfortable', 'game', 'operate'], ['prepare', 'die', 'lot'], ['youve', 'master', 'control', 'game', 'addictive', 'fast'], ['bg', 'title', 'bgii', 'half', 'original', 'bargain', 'bin', 'purchase'], ['buy', 'copy', 'online', 'auction', 'buck'], ['dollar', 'week', 'constant', 'gameplaying'], ['action', 'game', 'complete', 'week', 'bg', 'vast', 'involve'], ['huge', 'sprawling', 'quest', 'seemingly', 'infinite', 'replay', 'bonus'], ['star'], ['people', 'subjective', 'nitpicky'], ['pathfinding', 'pretty', 'weak'], ['dungeon', 'pathfinding', 'flatout', 'horrible'], ['barely', 'escape', 'firewine', 'dungeon', 'alive', 'battle', 'command', 'party', 'stupidly', 'separate', 'unexpected', 'direction'], ['huge', 'tedious', 'trudge', 'bg', 'map'], ['game', 'feel', 'chore', 'explore', 'unnamed', 'wilderness', 'locate', 'league', 'feel'], ['level'], ['dont', 'not_wrong', 'not_realize', 'not_level', 'not_shouldnt', 'not_easy', 'not_accomplish', 'not_dishearten', 'not_level', 'not_fighter', 'not_game', 'not_experience', 'not_cap', 'not_thirtyodd'], ['raise', 'cap', 'level', 'limit', 'bit', 'lower'], ['lastly', 'hardcore', 'gamers', 'love', 'myriad', 'spell', 'weapon', 'potion'], ['party', 'dont', 'not_slot', 'not_carry', 'not_item', 'not_item', 'not_travel', 'not_potion', 'not_annoy', 'not_suchandsuch', 'not_potion'], ['save', 'battle'], ['sell', 'money'], ['simply', 'leave'], ['quirk', 'deeply', 'involve', 'pc', 'game', 'forward', 'purchase', 'icewind', 'dale', 'bgii']]",4.0
"[['element', 'bg', 'series', 'absolute', 'game'], ['play', 'preferably', 'bg', 'engine', 'wait', 'bg', 'enhance', 'edition'], ['pure', 'role', 'playing'], ['genre']]",4.0
"[['pick', 'throw'], ['wrong'], ['fun', 'game', 'action', 'story', 'interact'], ['download', 'quotadd', 'quot', 'utility', 'god'], ['loli', 'bit'], ['kinda', 'fast']]",4.0
"[['game', 'game', 'fun', 'youll', 'play', 'lot', 'suppose', 'dampdadampd', 'rpgs'], ['nitpicky', 'stuff'], ['major', 'gripe', 'game', 'teh', 'experience', 'system'], ['divide', 'experience', 'party', 'copy', 'amount', 'recieved'], ['amount', 'quotcosmeticquot', 'strike', 'lot'], ['guess', 'quotrealismquot', 'annoy'], ['game', 'nonlinear', 'guide', 'talk'], ['game', 'play', 'forever'], ['story', 'game', 'spill', 'detail', 'game', 'beat'], ['enjoy', 'review']]",4.0
"[['game', 'loooong'], ['enjoy', 'game', 'bit'], ['play', 'hour', 'week'], ['didnt', 'not_escape', 'not_cutscenes', 'not_automatically', 'not_reload', 'not_quicksave', 'not_reputation', 'not_comment', 'not_npcs', 'not_highly', 'not_recommended', 'not_rpg', 'not_fan']]",4.0
"[['game', 'play', 'station', 'game'], ['doesnt', 'not_dumb'], ['play'], ['stick', 'game'], ['addict'], ['recommend', 'game', 'adventure']]",4.0
"[['halo', 'divine', 'tony', 'hawk', 'game', 'franchise'], ['game', 'lot', 'fun', 'play', 'release', 'decade', 'ago'], ['ludicrous', 'impossible', 'stunt', 'lot', 'fun'], ['plenty', 'character', 'play', 'ton', 'stuff', 'unlock', 'game', 'worthwhile', 'endless', 'replay'], ['unclear', 'buy', 'modern', 'skateboarding', 'game', 'tony', 'hawk', 'rival', 'skater', 'skate'], ['decide', 'game', 'notch', 'title', 'play', 'control', 'camera', 'issue', 'gameplay']]",4.0
"[['game'], ['basic', 'feature', 'move', 'level'], ['fun', 'play', 'advance', 'career'], ['addictive'], ['tony', 'hawk', 'skater', 'incredible', 'upgrade', 'level', 'people', 'career', 'option'], ['recommend', 'buy', 'version', 'game', 'dont', 'not_wrong']]",4.0
"[['tony', 'hawk', 'skater', 'game', 'game', 'control', 'gameplay', 'music', 'fun'], ['dozen', 'popular', 'skater', 'choose', 'trick', 'talent'], ['skater', 'original', 'official', 'detail', 'skateboard', 'customize'], ['game', 'practice', 'learn', 'trick', 'skateboard', 'skate', 'park'], ['extremely', 'detailed', 'challenge', 'accomplish'], ['challenge', 'breeze', 'game'], ['customizable', 'skate', 'park', 'skate', 'boarder'], ['game', 'fun', 'master', 'game', 'fun'], ['message', 'helmet', 'pad', 'game']]",4.0
"[['game', 'lot', 'fun', 'play', 'friend']]",4.0
"[['game', 'graphic', 'concerned'], ['voice', 'graphic', 'gameplay'], ['3d', 'graphic', 'card', 'experience', 'lot']]",4.0
[],4.0
"[['notice', 'reviewer', 'fast', 'system', 'play', 'bz2'], ['play', '300mhz', 'pent2', 'meg', 'ram', 'voodoo3', '40kbs', 'internet', 'connection', 'speed', 'smooth', 'silk', 'feature', '800x600'], ['alot', 'stuff', 'background'], ['single', 'player', 'game', 'graphic', 'strategy', 'gameplay'], ['storyline', 'bit', 'weak'], ['multiplayer', 'portion'], ['extremely', 'lowsub'], ['portion'], ['impressed', 'bz2', 'game', 'glue', 'monitor', 'hour']]",4.0
"[['grand', 'theft', 'auto', 'kingpin', 'assume', 'mantle', 'controversial', 'game', 'raise', 'censortriggerhappy', 'pantywaist', 'combination', 'graphic', 'violence', 'graphic', 'language'], ['kingpin', 'basically', 'andrew', 'dice', 'clay', 'computer', 'game', 'character', 'dialogue', 'profanity'], ['news', 'flash', 'hater', 'innercity', 'thug', 'language'], ['realism', 'people'], ['hear', 'mafia', 'chap', 'gun'], ['dear', 'modicum', 'revenge', 'brash', 'cash', 'holding'], ['uh'], ['maker', 'game', 'xatrix', 'entertainment', 'interplay', 'sneak', 'game', 'santa', 'bag', 'johnny'], ['sticker', 'front', 'parental', 'advisory', 'graphic', 'language', 'violence'], ['kid', 'buy', 'game'], ['maker', 'option', 'instal', 'game', 'explicit', 'language'], ['game'], ['darn', 'firstperson', 'shooter', 'build', 'quake', 'engine'], ['require', '3d', 'graphic', 'accelerator', 'pretty', 'standard', 'decent', 'pc', 'build'], ['term', 'player', 'control', 'perspective', 'quake', 'nature', 'virtually', 'gamer'], ['youll', 'fair', 'share', 'warehouse', 'setting', 'individual', 'level', 'singleplayer', 'mode', 'atmospheric', 'film', 'nourish'], ['brightness', 'darker', 'environment', 'fairly', 'elaborate', 'arena', 'exercise', 'thirst', 'virtual', 'blood'], ['violence', 'shock', 'disappear', 'game', 'release', 'cool', 'blow', 'schmuck', 'head', 'clean', 'decent', 'variety', 'weapon', 'wreak', 'havoc', 'pistol', 'shotgun', 'tommy', 'gun', 'grenade', 'launcher', 'flamethrower'], ['typical', 'weapon'], ['start', 'game', 'basically', 'worthless', 'thug', 'chip', 'shoulder', 'beat', 'kingpin', 'henchman'], ['naturally', 'vow', 'revenge', 'bloke', 'mistake', 'leave', 'alive'], ['patience', 'puzzlesolving', 'ability', 'lot', 'ammunition', 'building', 'leave', 'lay', 'pool', 'blood', 'dont', 'not_mind', 'not_ton', 'not_damage'], ['isnt', 'not_kill', 'not_people', 'not_npc', 'not_helpful', 'not_cash', 'not_buy', 'not_brawn', 'not_bullet'], ['thug', 'pretty', 'limited', 'vocabulary', 'choose', 'friendly', 'decidedly', 'unfriendly', 'approach', 'character', 'talk'], ['shoot', 'question', 'temporarily', 'holster', 'weapon', 'rule', 'informant', 'theyve'], ['online', 'multiplayer', 'component', 'kingpin'], ['game', 'install', 'play', 'flawlessly', 'window', 'xp', 'game', 'release'], ['play', 'game', 'fun', 'release']]",4.0
"[['kingpin', 'life', 'crime', 'dark', 'fps', 'gameplay', 'set', 'bad'], ['play', 'unnamed', 'guy', 'thug'], ['game', 'thug', 'badly', 'beat', 'leave', 'nick', 'nick', 'kingpin', 'thug', 'vow', 'revenge', 'pipe', 'kill', 'people', 'money', 'kill', 'people', 'money', 'weapon', 'buy', 'weapon', 'hire', 'goon', 'ride', 'steal', 'bike', 'jump', 'move', 'train', 'finally', 'kingpin', 'kill', 'kingpin'], ['single', 'player', 'gameplay', 'experience', 'bos', 'level', 'villans', 'human', 'weapon', 'toughness'], ['shoot', 'baddie', 'talk', 'advise', 'people', 'night', 'club', 'visit', 'pawn', 'matic', 'hire', 'goon'], ['level', 'design', 'fantastic', 'dark', 'steel', 'railroad', 'bad', 'street'], ['fun', 'enjoyable'], ['level', 'huge', 'hub', 'layout'], ['weapon', 'pistol', 'shotgun', 'tommygun', 'grenade', 'launcher', 'bazzoka', 'flame', 'thrower'], ['flame', 'thrower', 'rtcw', 'company', 'rtcw'], ['kingpin', 'build', 'heavily', 'modify', 'quake2', 'engine'], ['play', 'default', 'opengl', 'video', 'mode', 'game', 'smooth'], ['graphic', 'fantastic'], ['charecter', 'animation', 'thier', 'flesh', 'move', 'skeleton'], ['sound', 'weapon', 'sound', 'music'], ['voice', 'acting', 'averange', 'male', 'charecters', 'sound'], ['direction', 'level', 'superb', 'artist', 'award', 'contribution', 'kingpin', 'direction', 'computer', 'game'], ['wow'], ['fantastic', 'environment', 'atmosphere', 'superb'], ['kingpin', 'violent', 'game', 'arm', 'limb', 'comming', 'baddie', 'injure', 'leave', 'trail', 'blood'], ['level', 'violace', 'langauge', 'game', 'kid', 'game', 'reduce', 'instal', 'pg13', 'version'], ['lot', 'bad', 'hear', 'fword', 'level'], ['villans', 'react', 'situation'], ['kingpin', 'game', 'mind', 'game', 'heavy', 'violance', 'bad', 'surely'], ['realistic', 'cool', 'fps', 'play']]",4.0
"[['purchase', 'game', 'pass', 'deployment'], ['multiplayer', 'awesome', 'support', 'site', 'download', 'content'], ['tthe', 'singleplayer', 'mission', 'fun', 'graphic'], ['computer', 'play'], ['play', 'asus', 'netbook', 'netbooks', 'handle']]",4.0
"[['warcraft', 'legendary', 'game', 'blizzard', 'gaming', 'company'], ['game', 'start', 'brand', 'game', 'play'], ['edition', 'play', 'internet', 'people'], ['race', 'arnt', 'strategic', 'starcraft', 'achiever', 'orcs', 'human', 'game', 'play', 'identical'], ['difference', 'spell', 'unit'], ['buy', 'starcraft'], ['preview', 'upcoming', 'game', 'warcraft', 'game', 'diablo'], ['afford', 'computer', 'incredibly', 'fast'], ['play', 'starcraft', 'slow'], ['warcraft2', 'buy', 'effectively']]",4.0
"[['prospriced', 'jewel'], ['popular', 'opponent', 'online'], ['balance', 'weaponry', 'unit', 'structure', 'rule'], ['huge', 'variety', 'map', 'mission'], ['easy', 'map', 'editor'], ['additional', 'game', 'online', 'capture', 'flag'], ['game', 'rarely', 'lag', 'choppy', '2v2', '3v3', 'game'], ['doesnt', 'not_require', 'not_computer', 'not_video', 'not_card'], ['conscartoonish', 'graphic', 'bit', 'dated'], ['gameplay', 'easy', 'learn'], ['warcraft', 'game', 'load', 'fun'], ['game', 'finally', 'decide', 'pick', 'version', 'strategy', 'guide'], ['exellent'], ['heartily', 'recommend', 'game'], ['concept', 'human', 'orcs', 'game', 'multiplayer'], ['dont', 'not_battlenet'], ['play', 'buddy', 'modem', 'modem'], ['game', 'depend', 'map', 'start', 'peon', 'builder', 'amount', 'resource'], ['farm', 'fee', 'people', 'steady', 'supply', 'gold', 'wood'], ['wood', 'limited', 'gold', 'mine', 'build', 'camp'], ['military', 'barricks', 'peon', 'town'], ['youll', 'blacksmith', 'lumber', 'upgrade', 'troopsswordsmanarcherscatapults'], ['specialty', 'force', 'gnome', 'mages', 'bird', 'crap', 'explosive', 'egg'], ['refer', 'human', 'race', 'play'], ['orcs', 'frankly', 'weird'], ['unit', 'huge', 'beast', 'head', 'fist', 'weapon'], ['race', 'cool', 'spy', 'plane', 'fairly', 'complete', 'navy', 'tower', 'upgrade', 'shoot', 'cannon', 'arrow'], ['oil', 'resource', 'advanced', 'unit'], ['lot', 'strategy', 'require', 'map', 'crowded', 'narrow', 'passage'], ['map', 'start', 'completely', 'surround', 'tree', 'untill', 'cut', 'path'], ['map', 'prevent', 'attack'], ['game', 'play', 'fairly', 'easy', 'learn'], ['click', 'building', 'unit', 'build'], ['easy', 'unit', 'fight', 'control', 'unit'], ['negative', 'game', 'queue', 'barricks', 'produce', 'unit'], ['game', 'bit', 'busy', 'tiring', 'require', 'barricks'], ['maintain', 'steady', 'source', 'resource', 'camp', 'surround', 'gold', 'mine'], ['barricks', 'town', 'gnomish', 'inventor', 'aviary', 'navy'], ['couple', 'dozen', 'peon', 'gather', 'resource', 'building', 'farm', 'contest', 'click', 'fast', 'constantly', 'move', 'building', 'building', 'control', 'military', 'unit'], ['lot'], ['bad', 'blizzard', 'hasnt', 'multi', 'queing', 'feature', 'exist', 'empire', 'gold', 'game'], ['mod', 'download', 'feature'], ['game', 'plenty', 'clean', 'fun', 'money']]",4.0
